original_countryname,original_AddressAlph,original_address_id,original_group,lat,lon,formatted,name,housenumber,street,postcode,district,suburb,city,county,county_code,state,state_code,country,country_code,confidence,confidence_city_level,confidence_street_level,attribution,attribution_license,attribution_url
United Kingdom,"15 Albemarle St.,London W2X 3HA",302,1,51.5091822,-0.1420383,"15 Albemarle Street, London, United Kingdom",,15,Albemarle Street,,Westminster,Mayfair,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,,,
United Kingdom,"15 Park Circus,Glasgow",303,1,55.869940400000004,-4.279510657733359,"15 Park Circus, Glasgow, G3 6BH, United Kingdom",,15,Park Circus,G3 6BH,,Park District,Glasgow,Glasgow City,GLG,Scotland,SCT,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"15 Park Circus,Glasgow,Scotland",304,1,55.869940400000004,-4.279510657733359,"15 Park Circus, Glasgow, G3 6BH, United Kingdom",,15,Park Circus,G3 6BH,,Park District,Glasgow,Glasgow City,GLG,Scotland,SCT,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"15 Park Circus,Glasgow,Scotland G3 6BA",305,1,55.869940400000004,-4.279510657733359,"15 Park Circus, Glasgow, G3 6BH, United Kingdom",,15,Park Circus,G3 6BH,,Park District,Glasgow,Glasgow City,GLG,Scotland,SCT,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,15 Peverel Drive Granby Milton Keynes MK 1 Inn,306,1,52.00775555,-0.7368163035473672,"Peverel Drive, Milton Keynes, MK1 1NL, United Kingdom",Peverel Drive,,Peverel Drive,MK1 1NL,,Denbigh North,Milton Keynes,City of Milton Keynes,,England,ENG,United Kingdom,gb,0.5,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"15 Weston Barns,Hitchin Rd.,Weston,Hertfordshire,SG4 7AX",307,1,51.954548,-0.170419,"Hitchin Road, Weston, SG4 7AX, United Kingdom",,,Hitchin Road,SG4 7AX,Weston Civil Parish,,Weston,Hertfordshire,HRT,England,ENG,United Kingdom,gb,0.5,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"15,Great Marlborough St.,London,W1F 7HR",308,1,51.5145479,-0.1387551,"Costa, 15 Great Marlborough Street, London, W1F 7HU, United Kingdom",Costa,15,Great Marlborough Street,W1F 7HU,,Soho,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"15,Peverel Dr.Granby,Milton Keynes,MK1 1NN",309,1,52.0096006,-0.7397141,"Peverel Drive, Milton Keynes, MK1 1NL, United Kingdom",Peverel Drive,,Peverel Drive,MK1 1NL,,Granby,Milton Keynes,City of Milton Keynes,,England,ENG,United Kingdom,gb,0.3969,1,0.63,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"15/17 Seddon Place,Stanley Ind.Estate,Skelmersdale,Lancashire WN8 8EB",310,1,53.5589879,-2.7989964,"Seddon Place, West Lancashire, WN8 8EB, United Kingdom",Seddon Place,,Seddon Place,WN8 8EB,,Stanley,West Lancashire,Lancashire,LAN,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"15/17 Seddon Place,Stanley Ind.Estate,Skelmersdale,Lancashire,WN8 8EB",311,1,53.5589879,-2.7989964,"Seddon Place, West Lancashire, WN8 8EB, United Kingdom",Seddon Place,,Seddon Place,WN8 8EB,,Stanley,West Lancashire,Lancashire,LAN,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"15/17 Seddon Place,Stanley Industrial Estate,Skelmersdale,Lancashire WN8 8EB",312,1,53.5589879,-2.7989964,"Seddon Place, West Lancashire, WN8 8EB, United Kingdom",Seddon Place,,Seddon Place,WN8 8EB,,Stanley,West Lancashire,Lancashire,LAN,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"15/17 Seddon Place,Stanley Industrial Estate,Skelmersdale,Lancashire WN8,8EB",313,1,53.5524745,-2.7845229,"Skelmersdale, West Lancashire, ENG, United Kingdom",Skelmersdale,,,,,,West Lancashire,Lancashire,LAN,England,ENG,United Kingdom,gb,0.07142857142857142,0.14285714285714285,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"150 Leadenhall St.,London EC3V 4TE",314,1,51.513408,-0.0837898,"Leadenhall Street, City of London, EC3V 1LE, United Kingdom",Leadenhall Street,,Leadenhall Street,EC3V 1LE,,Cornhill,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"150 Leadenhall St.,London,EC3V 4TE",315,1,51.513408,-0.0837898,"Leadenhall Street, City of London, EC3V 1LE, United Kingdom",Leadenhall Street,,Leadenhall Street,EC3V 1LE,,Cornhill,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1500 Aztec West,Almondsbury,Bristol BS32 4RF",316,1,51.5411248,-2.5801893,"Aztec West, Patchway, BS32 4TF, United Kingdom",Aztec West,,Aztec West,BS32 4TF,,Charlton Hayes,Patchway,South Gloucestershire,SGC,England,ENG,United Kingdom,gb,0.44099999999999995,0.7,0.7,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1500 Aztec West,Almondsbury,Bristol,BS32 4RF",317,1,51.5411248,-2.5801893,"Aztec West, Patchway, BS32 4TF, United Kingdom",Aztec West,,Aztec West,BS32 4TF,,Charlton Hayes,Patchway,South Gloucestershire,SGC,England,ENG,United Kingdom,gb,0.44099999999999995,0.7,0.7,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"152-154 Curtain Rd.,London EC2A 3AT",318,1,51.526832,-0.080221,"Wingmans, 152 Curtain Road, London, EC2A 3AT, United Kingdom",Wingmans,152,Curtain Road,EC2A 3AT,London Borough of Hackney,Shoreditch,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"154 Great North Rd.,Hatfield,Herts AL9 5JN",319,1,51.773210399999996,-0.21694420281844545,"Haz International, 154 Great North Road, Welwyn Hatfield, AL9 5JN, United Kingdom",Haz International,154,Great North Road,AL9 5JN,,The Ryde,Welwyn Hatfield,Hertfordshire,HRT,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"155 Bishopsgate,London EC2M 3XU",320,1,51.5187,-0.0799916,"Maven Securities, 155 Bishopsgate, City of London, EC2M 3TQ, United Kingdom",Maven Securities,155,Bishopsgate,EC2M 3TQ,City of London,Bishopsgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"155 Bishopsgate,London,EC2M 3XU",321,1,51.5187,-0.0799916,"Maven Securities, 155 Bishopsgate, City of London, EC2M 3TQ, United Kingdom",Maven Securities,155,Bishopsgate,EC2M 3TQ,City of London,Bishopsgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"15th Fl.,Bastion House 140 London Wall,London",322,1,51.517935449999996,-0.09544684644986326,"140 London Wall, City of London, EC2Y 5AP, United Kingdom",,140,London Wall,EC2Y 5AP,,Barbican,City of London,Greater London,,England,ENG,United Kingdom,gb,0.7290000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"15th Fl.,Bastion House,140 London Wall,London",323,1,51.517935449999996,-0.09544684644986326,"140 London Wall, City of London, EC2Y 5AP, United Kingdom",,140,London Wall,EC2Y 5AP,,Barbican,City of London,Greater London,,England,ENG,United Kingdom,gb,0.7290000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"15th Fl.,City Point Tower,1 Ropemaker St.,London,EC2Y 9HT",324,1,51.5189972,-0.0897507,"The Refinery, 1 Ropemaker Street, City of London, EC2Y 9AW, United Kingdom",The Refinery,1,Ropemaker Street,EC2Y 9AW,,Barbican,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"15th Fl.,The Broadgate Tower,20 Primrose St.,London EC2A 2EW",325,1,51.5213133,-0.07975909954293661,"20 Primrose Street, City of London, EC2A 2AG, United Kingdom",,20,Primrose Street,EC2A 2AG,Bishopsgate Without,Broadgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"15z the Grampians,Shepheros Bush Rd.,London",326,1,51.514993,-0.092813,"City of London, London, ENG, United Kingdom",City of London,,,,City of London,,London,London,,England,ENG,United Kingdom,gb,0.25,1,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
United Kingdom,"16 St.John's Lane,London EC1M 4BS",327,1,51.52158645,-0.10280273283512487,"16 St John's Lane, London, EC1M 4BJ, United Kingdom",,16,St John's Lane,EC1M 4BJ,London Borough of Islington,Clerkenwell,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"16 St.John's Lane,London,EC1M 4BS",328,1,51.52158645,-0.10280273283512487,"16 St John's Lane, London, EC1M 4BJ, United Kingdom",,16,St John's Lane,EC1M 4BJ,London Borough of Islington,Clerkenwell,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"161 Kensington High St.,London,W8 6SU",329,1,51.5003076,-0.1946458,"Three., 161 Kensington High Street, London, W8 6SG, United Kingdom",Three.,161,Kensington High Street,W8 6SG,Royal Borough of Kensington and Chelsea,Earl's Court,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"164 Great North Rd.,Hatfield,Hertfordshire,AL9 5JN",330,1,51.77402195,-0.21734254538136344,"Isuzu Truck, 164 Great North Road, Welwyn Hatfield, AL9 5JN, United Kingdom",Isuzu Truck,164,Great North Road,AL9 5JN,,The Ryde,Welwyn Hatfield,Hertfordshire,HRT,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"165 Queen Victoria St.,London,EC4V 4DD",331,1,51.5121351,-0.1030881,"Queen Victoria Street, City of London, EC4V 4EG, United Kingdom",Queen Victoria Street,,Queen Victoria Street,EC4V 4EG,,Blackfriars,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"169 Kinghts Bridge,London SW7 1DM",332,1,51.471356,-0.191109,"167, 169 Wandsworth Bridge Road, London, SW7 1DM, United Kingdom",,"167, 169",Wandsworth Bridge Road,SW7 1DM,Hammersmith and Fulham,Sands End,London,London,,England,ENG,United Kingdom,gb,0.126,1,0.2,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"16A Regent St.,St.Jame's,London SW1Y 4PH",333,1,51.50912,-0.13369,"London, SW1Y 4PH, United Kingdom",,,,SW1Y 4PH,,,London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"16th Fl.,99 Bishopsgate,London EC2M 3XD",334,1,51.51594,-0.08248,"City of London, EC2M 3XD, United Kingdom",,,,EC2M 3XD,,,City of London,Greater London,,England,ENG,United Kingdom,gb,1,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"16th Fl.,East Wing,33 Cavendish S.,London W1M 9HF",335,1,52.907042950000005,-1.281235945243473,"33 Cavendish Road, Nottingham, NG10 4HY, United Kingdom",,33,Cavendish Road,NG10 4HY,,,Nottingham,Derbyshire,DBY,England,ENG,United Kingdom,gb,0.9,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"17 Connaught Place,London W2 2EL",336,1,51.5137846,-0.16150016337592782,"Lex House, 17 Connaught Place, London, W2 2ES, United Kingdom",Lex House,17,Connaught Place,W2 2ES,,Marylebone,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"17 Dominion St.,London,EC2M 2EF",337,1,51.5190068,-0.0869065,"Dominion Street, City of London, EC2A 1AL, United Kingdom",Dominion Street,,Dominion Street,EC2A 1AL,London Borough of Islington,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.1215,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"17 Hallswelle Rd.,London,NW11 0DH",338,1,51.5849143,-0.2014279,"Hallswelle Road, London, NW11 0DJ, United Kingdom",Hallswelle Road,,Hallswelle Road,NW11 0DJ,London Borough of Barnet,Temple Fortune,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"17,Craven Hill Gardens,London W2 3EE",339,1,51.5126552,-0.1825223715071485,"17 Craven Hill Gardens, London, W2 3BH, United Kingdom",,17,Craven Hill Gardens,W2 3BH,Westbourne Green,Paddington,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"17,Craven Hill Gardens,London,W2 3EE",340,1,51.5126552,-0.1825223715071485,"17 Craven Hill Gardens, London, W2 3BH, United Kingdom",,17,Craven Hill Gardens,W2 3BH,Westbourne Green,Paddington,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"171-175 Draycott Ave.,London SW3 3AJ",341,1,51.4935366,-0.1681159,"J.Crew, 171-175 Draycott Avenue, London, SW3 3AJ, United Kingdom",J.Crew,171-175,Draycott Avenue,SW3 3AJ,Royal Borough of Kensington and Chelsea,Chelsea,London,Greater London,,England,ENG,United Kingdom,gb,0.81,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"171/175 Draycott Av.London,SW3 3AJ",342,1,51.4935366,-0.1681159,"J.Crew, 171-175 Draycott Avenue, London, SW3 3AJ, United Kingdom",J.Crew,171-175,Draycott Avenue,SW3 3AJ,Royal Borough of Kensington and Chelsea,Chelsea,London,Greater London,,England,ENG,United Kingdom,gb,0.5670000000000001,1,0.63,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"171/175 Draycott Ave.,London SW3 3AJ",343,1,51.4935366,-0.1681159,"J.Crew, 171-175 Draycott Avenue, London, SW3 3AJ, United Kingdom",J.Crew,171-175,Draycott Avenue,SW3 3AJ,Royal Borough of Kensington and Chelsea,Chelsea,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"171/175 Draycott Ave.London,SW3 3AJ",344,1,51.4935366,-0.1681159,"J.Crew, 171-175 Draycott Avenue, London, SW3 3AJ, United Kingdom",J.Crew,171-175,Draycott Avenue,SW3 3AJ,Royal Borough of Kensington and Chelsea,Chelsea,London,Greater London,,England,ENG,United Kingdom,gb,0.5670000000000001,1,0.63,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"173 Cross Lane,Albion Way,Salford,Greater Manchester,M5 4AP",345,1,53.4807232,-2.2805845,"Salford, M5 4AP, United Kingdom",,,,M5 4AP,,,Salford,Greater Manchester,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"173 Cross Lane,Salford,Greater Manchester,M5 4AP",346,1,53.4807232,-2.2805845,"Salford, M5 4AP, United Kingdom",,,,M5 4AP,,,Salford,Greater Manchester,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"176 Buckingham Ave.,Slough,Berkshire,SL1 4RD",347,1,51.5202081,-0.6161512,"Buckingham Avenue, Slough, SL1 4LZ, United Kingdom",Buckingham Avenue,,Buckingham Avenue,SL1 4LZ,,Slough Trading Estate,Slough,,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"179 New Bond St.,London W1Y 9PD",348,1,51.5095436,-0.14175904999999334,"Mikimoto, 179 New Bond Street, London, W1S 3SX, United Kingdom",Mikimoto,179,New Bond Street,W1S 3SX,St. James's,Mayfair,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"179 New Bond St.,London,W1S 4RJ",349,1,51.5095436,-0.14175904999999334,"Mikimoto, 179 New Bond Street, London, W1S 3SX, United Kingdom",Mikimoto,179,New Bond Street,W1S 3SX,St. James's,Mayfair,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,17st.Helen's Place London E.C.3,350,1,51.514993,-0.092813,"City of London, London, ENG, United Kingdom",City of London,,,,City of London,,London,London,,England,ENG,United Kingdom,gb,0.15249266862170088,0.18181818181818182,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
United Kingdom,"17th Fl.,99 Bishopsgate,London EC2M 3XD",351,1,51.51594,-0.08248,"City of London, EC2M 3XD, United Kingdom",,,,EC2M 3XD,,,City of London,Greater London,,England,ENG,United Kingdom,gb,1,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"18 Dartmouth Place,London W4 2RH",352,1,51.4843391,-0.254127,"Dartmouth Place, London, W4 2RH, United Kingdom",Dartmouth Place,,Dartmouth Place,W4 2RH,London Borough of Hounslow,Grove Park,London,Greater London,,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"18 Grenville St.,Helier,Jersey,Channel Islands",353,1,51.384651,-0.178631,"St. Helier, London, ENG, United Kingdom",St. Helier,,,,Sutton,St. Helier,London,London,,England,ENG,United Kingdom,gb,0.08035714285714286,0.32142857142857145,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
United Kingdom,"18 Grenville St.,St Helier,Jersey(Channel Islands)",354,1,51.3866947,-0.1800574,"St Helier (St Helier), SM5 1BZ, United Kingdom",St Helier,,,SM5 1BZ,,,St Helier,Greater London,,England,ENG,United Kingdom,gb,0.25,0.35714285714285715,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"18 Grenville St.,St.Helier,Jersey,Channel Island",355,1,53.404775,-2.171907,"68 Grenville Street, Stockport, SK3 9ES, United Kingdom",,68,Grenville Street,SK3 9ES,,,Stockport,Salford,SLF,England,ENG,United Kingdom,gb,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"18 Grenville St.,St.Helier,Jersey,Channel Islands",356,1,51.3866947,-0.1800574,"St Helier (St Helier), SM5 1BZ, United Kingdom",St Helier,,,SM5 1BZ,,,St Helier,Greater London,,England,ENG,United Kingdom,gb,0.25,0.35714285714285715,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"18 King William St.,London EC4N 7BR",357,1,51.511096,-0.087252,"Santander, 18 King William Street, City of London, EC4N 7BP, United Kingdom",Santander,18,King William Street,EC4N 7BP,,Cornhill,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"18 Mansell St.,London E1 8AA",358,1,51.5137523,-0.0736688,"Thaï Express, 18b Mansell Street, London, E1 8AA, United Kingdom",Thaï Express,18b,Mansell Street,E1 8AA,London Borough of Tower Hamlets,Whitechapel,London,Greater London,,England,ENG,United Kingdom,gb,0.855,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"18,Holywell Rd.,Leicester LE2 8SG",359,1,52.6007858,-1.1540263,"Holywell Road, Leicester, LE2 8SG, United Kingdom",Holywell Road,,Holywell Road,LE2 8SG,,Aylestone,Leicester,City of Leicester,,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"187 Albert Quay Aberdeen AB1 2QA,Scotland",360,1,57.1422097,-2.0909489,"Albert Quay, Aberdeen City, AB11 5PQ, United Kingdom",Albert Quay,,Albert Quay,AB11 5PQ,,Castlehill and Pittodrie,Aberdeen City,Aberdeen City,ABE,Scotland,SCT,United Kingdom,gb,0.45,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"18th Fl.,Broadgate Tower 20 Primrose St.,London,EC2A 2EW",361,1,51.5213133,-0.07975909954293661,"20 Primrose Street, City of London, EC2A 2AG, United Kingdom",,20,Primrose Street,EC2A 2AG,Bishopsgate Without,Broadgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"18th Fl.,Centre Point,103 New Oxford St.,London WC1A 1EB",362,1,51.5161979,-0.12974178014204607,"Centre Point Tower, 101-103 New Oxford Street, London, WC1A 1DB, United Kingdom",Centre Point Tower,101-103,New Oxford Street,WC1A 1DB,London Borough of Camden,Bloomsbury,London,Greater London,,England,ENG,United Kingdom,gb,0.5670000000000001,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"18th Fl.,Centre Point,103 New Oxford St.,London,WC1A 1EB",363,1,51.5161979,-0.12974178014204607,"Centre Point Tower, 101-103 New Oxford Street, London, WC1A 1DB, United Kingdom",Centre Point Tower,101-103,New Oxford Street,WC1A 1DB,London Borough of Camden,Bloomsbury,London,Greater London,,England,ENG,United Kingdom,gb,0.5670000000000001,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"18th Fl.,Centre Point,103 New Oxford St.,London,WC1A 1EB,U.K.",364,1,51.5161979,-0.12974178014204607,"Centre Point Tower, 101-103 New Oxford Street, London, WC1A 1DB, United Kingdom",Centre Point Tower,101-103,New Oxford Street,WC1A 1DB,London Borough of Camden,Bloomsbury,London,Greater London,,England,ENG,United Kingdom,gb,0.5670000000000001,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"19 Berkeley St.,London W1X 5AE",365,1,51.5155396,-0.16039505907257917,"The Berkeley Clinic, 19 Upper Berkeley Street, London, W1H 7QZ, United Kingdom",The Berkeley Clinic,19,Upper Berkeley Street,W1H 7QZ,,Marylebone,London,Greater London,,England,ENG,United Kingdom,gb,0.81,1,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"19 Craven Hill,London W2 3EN",366,1,51.512462049999996,-0.1818696931254141,"19 Craven Hill, London, W2 3ER, United Kingdom",,19,Craven Hill,W2 3ER,Westbourne Green,Paddington,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"19 Craven Hill,London W23EN",367,1,51.512462049999996,-0.1818696931254141,"19 Craven Hill, London, W2 3ER, United Kingdom",,19,Craven Hill,W2 3ER,Westbourne Green,Paddington,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"19 Duke St.,London,W1U 1DJ",368,1,51.51551,-0.15179,"London, W1U 1DJ, United Kingdom",,,,W1U 1DJ,,,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,19 Eastbourne Terrace London W2 6LG,369,1,51.5160154,-0.1769998,"The Mad Bishop & Bear, 19 Eastbourne Terrace, London, W2 6LG, United Kingdom",The Mad Bishop & Bear,19,Eastbourne Terrace,W2 6LG,,Paddington,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"19 Hanover Sq.,London W1R 9DA",370,1,51.5138548,-0.1442553,"19 Hanover Square, London, W1R 9DA, United Kingdom",,19,Hanover Square,W1R 9DA,Westminster,Mayfair,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,,,
United Kingdom,"19 Hanover Sq.,London W1S 1HY",371,1,51.5138,-0.14484,"London, W1S 1HY, United Kingdom",,,,W1S 1HY,,,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"19 Heathfield,Stacey Bushes Milton Keynes MK12 6HP",372,1,52.0503095,-0.8028976,"Heathfield, Milton Keynes, MK12 6HP, United Kingdom",Heathfield,,Heathfield,MK12 6HP,,Wolverton and Greenleys,Milton Keynes,City of Milton Keynes,,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"19-21 Brunel Rd.,Actor London W37XR",373,1,51.519854,-0.2538413,"Brunel Road, London, W3 7XR, United Kingdom",Brunel Road,,Brunel Road,W3 7XR,London Borough of Ealing,Acton,London,Greater London,,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"19,Berkeley St.London W1",374,1,51.508303,-0.14299715214335734,"The Fleming Collection, 13 Berkeley Street, London, W1J 8DR, United Kingdom",The Fleming Collection,13,Berkeley Street,W1J 8DR,St. James's,Mayfair,London,Greater London,,England,ENG,United Kingdom,gb,0.25004699999999996,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"19,Berkeley St.London W1X 5AE",375,1,51.51555,-0.160402,"19 Upper Berkeley Street, London, W1H 7QZ, United Kingdom",,19,Upper Berkeley Street,W1H 7QZ,Westminster,Marylebone,London,London,,England,ENG,United Kingdom,gb,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"199 Bishops Gate,London EC2M 3TT",376,1,51.5368014,0.026954,"Bishops Avenue, London, E13 0RB, United Kingdom",Bishops Avenue,,Bishops Avenue,E13 0RB,London Borough of Newham,Upton,London,Greater London,,England,ENG,United Kingdom,gb,0.5,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
